,Name,Class
2368,ජයකොඩි ආරච්චිගේ මංජුල සුදර්ශන ජයකොඩි,Sinhala
2369,கலுபன்டாரகே லலித்தா,Sinhala
2370,திசாநாயக்க முதியன்சேலாகே கௌஷல்யா ஜயமிணீ அபேகோன்,Sinhala
2371,கம்மெத்தே கொடலியனகே பேமவதி,Sinhala
2372,மொஹொட்டிகே ஜானக,Sinhala
2373,மொஹமட் சியாட் பாத்திமா சுமையா,Muslim
2374,වීරසිරි නාරායන විජිත් කුමාර්,Sinhala
2375,அப்துல் ஹமீட் முஹம்மட் ரிச்மி,Muslim
2376,උග්ගොඩ වෙදාලාගේ ප්‍රියංකා කුමුදු කුමාරි,Sinhala
2377,සවුන්දා හැන්නදිගේ ප්‍රසන්න,Sinhala
2378,පංගිකංකානමලාගේ චන්ද්‍රා සෙනවිරත්න,Sinhala
2379,හේරත් මුදියන්සෙලාගේ සුරංගණී,Sinhala
2380,மஹ துரகே சரித் பிரேமோத்ய,Sinhala
2381,අමරතුංග අචිචිගේ ගයාන් එරංග,Sinhala
2382,தொன் ஷெஹான் வல்பொல,Sinhala
2383,තොම්මාදුර නිරෝෂා නිමාලි,Sinhala
2384,පොල් කැටියගේ මධුෂිකා පුෂ්ප කුමාරි,Sinhala
2385,மொஹமட் மவ்ரூப் சித்தி ஹனீஹா,Muslim
2386,ෂෙල්ටන් ගුණසේකර,Sinhala
2387,වේවැල්වල හේවගේ නිමාෂ් කවිදු සදතිලින,Sinhala
2388,ජෙන්ෆර් මාර්ක් රින්ස්ලි බර්ක්,Muslim
2389,හේවගේ ප්‍රවීන් විශ්වජිත්,Sinhala
2390,ஹீனடிகல கமகே அனுர சாந்த,Sinhala
2391,துசே பெரேரா லியனராலலாகே லுசன் பௌல் பெரேரா,Sinhala
2392,தேவமுனி அதிகாரம்கே தனுர சந்தகெலும்,Sinhala
2393,நாலக திமுது ரத்னாயக,Sinhala
2394,சண்முகநாதன் பிரபாவதி,Tamil
2395,காரியவஸம் ஜயலத்கே அனோமா தமயந்தி,Sinhala
2396,නියාස් මොහොමඩ් නිප්රාස් සුබයිර්,Muslim
2397,முணசிங்ஹலாகே தோன தீபா சஜீவனி முணசிங்ஹ,Sinhala
2398,ஹெட்டி தன்திரி படபெதிகே சோமரத்ன,Sinhala
2399,ගුනෙත්ති චාමනී නිල්මිණි,Sinhala
2400,මුතුවාඩිගේ ලූෂන් ප්‍රනාන්දු,Sinhala
2401,රත්නායක මුදියන්සේලාගේ නෙලුෂිකා මනෝජි රත්නායක,Sinhala
2402,රන්වඩන් මුදියන්සේලෑ ගෙදර ගුණරත්න මැනිකේ,Sinhala
2403,වෙරළුපාලගේ ඉන්දික නුවන් කුමාර,Sinhala
2404,வாராஹேன லியனகே தோன பிரியங்கா ரோஷினி,Sinhala
2405,விதானவஸம் தொன் சந்திரசிறி,Sinhala
2406,සවුන්ද හැන්නදිගේ පද්මිකා සඳමාලි,Sinhala
2407,ஜயவர்தனகே ஹன்சினி சந்தமாலி திசானாயக,Sinhala
2408,සිංගප්පුලි ආරච්චිගේ දොන් කාන්චනා ගයනි,Sinhala
2409,குருகுலசூரிய மாங்கொட கங்கானமலாகே சலனி சந்தீபானி பர்ணாந்து,Sinhala
2410,වනසිංහ ආරච්චිගේ අසංක රොහාන්,Sinhala
2411,තේජා ගීතාංගනි සමරකෝන් ජයවර්ධන,Sinhala
2412,වසන්ත මල්ලිකා සේකර්,Sinhala
2413,வத்தகே நந்தசேன பெரேரா,Sinhala
2414,ஜயலத் ராலலாகே சமிந்த குமார ஜயலத்,Sinhala
2415,දෙමල පෝරුවේ කම්කානම්ලාගේ නිමල් අබේ‍රත්න,Sinhala
2416,විතාරණ ගමගේ කාන්ති,Sinhala
2417,டிலர் டிரெஹான் ஜயசேகர,Sinhala
2418,கன்னங்கர கோராலலாகே ஞாணதாஸ,Sinhala
2419,රත්නවීර පටබැඳිගේ අජීත්,Sinhala
2420,මොහොට්ටිගේ පියසේන,Sinhala
2421,පෙරුමාල් සන්දරන්,Sinhala
2422,வெதிகே ரவிது அரவிந்த பர்ணாந்து,Sinhala
2423,වනසිංහ මුදියන්සේලාගේ සමන්ත සේනානායක,Sinhala
2424,பிட்டிகல ஹேவாகமகே தொன் இந்திக சம்பத் தர்மசேன,Sinhala
2425,லங்கா ரழுகே குசுமாவதீ,Sinhala
2426,இராசவரோதயம் கவிராசன்,Tamil
2427,සංගපිල්ලෙයි චන්ද්‍රකුමාර්,Tamil
2428,හේව ගුරුල්ල තුඩුවගේ දයා ජයන්ති,Sinhala
2429,தேவநெத்தி ரஸிகா விராஜினி டி சில்வா,Sinhala
2430,මාපහාමිලාගේ නිමල් රංජිත් රත්නකුමාර,Sinhala
2431,கஹிங்கலகே கருணாசேன சில்வா,Sinhala
2432,දෙහිවත්තගේ සම්පත් චින්තක වික්‍රමසිංහ,Sinhala
2433,மஹதுரகே சுலாதரீ சந்தமாலி,Sinhala
2434,ரணசிங் தேவகே ஜனக மதுஷான்,Sinhala
2435,அஞ்சனா அமிர்தலிங்கம்,Sinhala
2436,வெரகலகே அஜந்த சிசிரகுமார,Sinhala
2437,ஷாமலீ முது பாலசூரிய,Sinhala
2438,அந்தோனி லக்‌ஷ்மன்,Sinhala
2439,ஜயவர்தன மஞ்சுல புஷ்ப குமார,Sinhala
2440,දුල්වලගේ නදීශා නුවන්ති දුල්වල,Sinhala
2441,கொடிதுவக்கு ஆரச்சிகே அனுர ஜயந்த,Sinhala
2442,සිවගුරුනාදන් උදයදර්ශනි,Tamil
2443,උදයකුමාර් අරුන් මනෝජ්,Tamil
2444,நயிதுவா ஹந்தி இரொஷாணீ,Sinhala
2445,பிட்டிபனகே மஹீ மிலானி பர்ணாந்து,Sinhala
2446,வன்னிஆரச்சி கங்கானம்கே சமிந்த,Sinhala
2447,ஹேரத் முதியன்சேலாகே சரத் தர்மசேன ஹேரத்,Sinhala
2448,ரம்படி தேவயலாகே இரேஷா பிரியதர்ஷனி,Sinhala
2449,මුහම්මදලියාර් නියාර්,Muslim
2450,ரத்நாயக்க பத்திரணகே சமிந்த பிரதீப்,Sinhala
2451,ஜனக சிரி மாசக்கார,Sinhala
2452,தொடகே சுமித் ஜயவீர,Sinhala
2453,ஹவ்பெ லியனகே சமந்த,Sinhala
2454,මනික්කුගේ ඉෂානි කුමාරි සිල්වා,Sinhala
2455,හෙට්ටිආරච්චිගේ සුමිත්,Sinhala
2456,முனசிங்ஹ முதியன்சேலாகே ரவிந்து பிரஷாத் முனசிங்ஹ,Sinhala
2457,ருசிரு பிரஷாத் வனிகரத்ன,Sinhala
2458,வெல்மில்லகே தொன் ரசிகா நிரோஷனீ,Sinhala
2459,බැලගම කුරුප්පු අප්පුහාමිලාගේ මලින්ක උෂාන් කුරුප්පු,Sinhala
2460,විතානගේ රන්සිරි නිශාන් පෙරේරා,Sinhala
2461,කනත්තගේ විශල්‍යා දිල්හානි,Sinhala
2462,பன்னல அப்புஹாமிலாகே சஞ்ஜய மதுஷான் குமார,Sinhala
2463,සවුන්දර රාජන් ක්‍රිෂ්ණරාජ්,Tamil
2464,මනමාලගේ මරිය ජිනෝව ප්‍රනාන්දු,Sinhala
2465,பொன்னுச்சாமி வேலு,Tamil
2466,வெலிவத்தகே சகில பெரேரா விஜேவர்தன,Sinhala
2467,සුප්පයියා සෙල්වරාජ්,Tamil
2468,හේරත් මුදියන්සේලාගේ අමිත් කුමාර,Sinhala
2469,வெலா தன்திரிகே லக்ஷ்மன் நயனாநந்த,Sinhala
2470,இரேஷா லக்மாலி உந்துகொடகே,Sinhala
2471,මහආරච්චිගේ ශිරාණි චම්පිකා,Sinhala
2472,மத்தும பட்டபெந்திகே சந்திரசேன,Sinhala
2473,கொலமுன்னே கல்கானகே பிரியாவி தேலிஸ்,Sinhala
2474,விஜேசிங்க ஆரச்சிகே பிரியங்கர விஜேசிங்க,Sinhala
2475,பாலசூரிய முதியன்சேலாகே சந்திரிகா தமயந்தி பாலசூரிய,Sinhala
2476,திலான் சஜித் தெல்பசித்ர,Sinhala
